id,label,model_0,model_1,swa_model_1,model_20,swa_model_20
eba11fee-e0c1-442c-9abd-d56633abec1a.png,1,1.0,1.0,1.0,1.0,1.0
e703db2b-b20e-4011-b91b-18fee67a5346.png,3,3.0,3.0,3.0,3.0,3.0
9ebc9d46-7866-41db-b14e-ff5db36c5cd9.png,3,4.0,3.0,3.0,3.0,3.0
4d6de850-0afa-47dd-ab08-d92a90a90df8.png,1,2.0,2.0,2.0,1.0,1.0
fd1048e9-011e-4bf8-a996-48afe48fb277.png,5,4.0,4.0,3.0,4.0,3.0
b62f5a5e-57fe-4262-aeba-be481d602878.png,5,5.0,5.0,5.0,5.0,4.0
0cd15388-e01c-4452-8683-8d5c7aaea5f7.png,4,4.0,4.0,4.0,4.0,4.0
19d9bc67-1b6c-4da8-8512-3ebb6b235550.png,5,5.0,5.0,5.0,5.0,5.0
5e167e8c-b1f8-4879-a3cb-bbed320c868c.png,3,3.0,3.0,3.0,3.0,3.0
9c52c7f1-d32d-4e61-9591-c5087b3b4cfb.png,2,2.0,2.0,2.0,2.0,2.0
d64dcd08-2420-4d29-b68f-d4d08edb2317.png,1,1.0,1.0,1.0,1.0,1.0
84fe91e4-0c9e-485d-af17-544726dce2bb.png,4,4.0,4.0,4.0,4.0,4.0
46b23afe-2645-4258-a247-243249347e19.png,1,1.0,1.0,1.0,1.0,1.0
63195794-5a5d-4282-9600-252f92953f75.png,2,1.0,1.0,1.0,1.0,1.0
6860825e-ad49-423a-966f-257a05246579.png,3,3.0,3.0,3.0,3.0,3.0
b0162b7e-ecc6-46d1-a158-ff0af3c5e649.png,4,4.0,4.0,3.0,4.0,4.0
b858a8f3-61e8-4e82-8148-1462148eaef3.png,2,2.0,2.0,2.0,2.0,2.0
de4294ae-438b-4e73-ab6f-c7ddb20b6f1e.png,5,4.0,4.0,4.0,4.0,4.0
6cb99cf4-9c3c-4483-ad8b-c738cd4053a2.png,5,5.0,4.0,1.0,5.0,5.0
cc421029-140a-4966-be79-a01842bdb811.png,3,3.0,3.0,3.0,3.0,3.0
bcfc7ea8-a0ac-4ff0-a937-63285941d98a.png,3,2.0,3.0,2.0,3.0,3.0
0283a3ae-c683-443b-8021-39d2b0410ba7.png,4,4.0,4.0,4.0,4.0,4.0
1e79a34d-72d3-4d01-a8ef-e7ac98e8b55e.png,2,1.0,1.0,1.0,1.0,1.0
c29fd11b-256d-45da-bc4a-d02975117ca9.png,3,3.0,3.0,3.0,3.0,3.0
7b0b7b5b-637c-4f56-a072-d8d604658818.png,2,2.0,2.0,2.0,2.0,2.0
8b9184f4-09f9-4a0e-8d66-2e8c7181a966.png,4,4.0,4.0,4.0,4.0,4.0
15352efe-cee5-4e16-8258-a15b774b8141.png,2,3.0,2.0,3.0,2.0,2.0
12596172-3435-4577-872c-fa97c60fe89e.png,1,1.0,1.0,1.0,1.0,1.0
283c85c5-0a88-4aec-ad4a-41c87455c528.png,2,2.0,2.0,2.0,2.0,2.0
88366715-9fcc-4b60-b2a6-4d8c2661d701.png,2,1.0,1.0,1.0,1.0,1.0
5d4d88ab-db33-4d3e-b86f-24be8c58904f.png,3,3.0,2.0,2.0,3.0,3.0
1ee2202f-6ac3-4b04-b1f0-b68af741de26.png,4,4.0,4.0,4.0,4.0,4.0
e92b6f22-ac58-42a6-83b4-c14b06247e3c.png,3,3.0,3.0,3.0,3.0,3.0
cb1f5f1a-be4b-47e7-be5e-e4782fab6eea.png,5,5.0,5.0,5.0,5.0,5.0
6cc13272-2124-4a08-a036-36da10bb52c3.png,3,3.0,3.0,3.0,3.0,3.0
7dae7a38-8d45-4754-8b8f-b763e9fd745c.png,4,4.0,4.0,4.0,4.0,4.0
8338c146-1b21-47ac-b735-01122fad3dd2.png,1,1.0,1.0,1.0,1.0,1.0
678150d0-064e-4d39-b182-dcfa3a826624.png,1,1.0,1.0,1.0,1.0,1.0
4367428b-423e-41b8-a9c5-bc097fec0847.png,1,1.0,1.0,1.0,1.0,1.0
7f5d314f-94bb-4e9f-8368-bd18ec5ef0d0.png,1,1.0,1.0,1.0,1.0,1.0
b30d02e0-48c3-4b52-932f-1ca9fda5450c.png,5,5.0,5.0,5.0,5.0,5.0
f6e0851c-0a4e-43b8-a079-89db78ebccf3.png,4,5.0,4.0,4.0,5.0,4.0
3ca5760f-8f74-4330-9b70-a98c9374983c.png,1,1.0,1.0,1.0,1.0,2.0
9a894205-af92-438e-a185-02c98bd946ec.png,5,5.0,5.0,5.0,4.0,5.0
e5555720-99d5-4ecb-a45c-fd50771938fb.png,2,1.0,1.0,1.0,1.0,1.0
56c136c4-e886-438f-9695-f14b3c60aa30.png,1,1.0,1.0,1.0,1.0,1.0
22af112c-5d3d-4d07-a55f-096245233f45.png,5,4.0,4.0,4.0,4.0,4.0
edd2166e-7bfe-4a67-ad65-ef2b7f762f17.png,2,3.0,3.0,3.0,2.0,2.0
5d70e62c-5869-4eaa-80e8-c8cb4ba982f5.png,2,1.0,2.0,2.0,2.0,2.0
5c951005-01d3-4e3d-b772-933d84399e5e.png,5,5.0,5.0,5.0,5.0,5.0
a2b7cf8b-85a4-4bbd-a5e1-6ec91cc8a382.png,1,1.0,1.0,1.0,1.0,1.0
3294f766-05e1-44d5-9522-c86905ebc190.png,1,1.0,1.0,1.0,1.0,1.0
2638c0df-bb3b-4958-aef1-8b850f6955b0.png,1,1.0,1.0,2.0,1.0,1.0
15de5f7e-6486-48a6-a8e8-d0d9d7af0e32.png,1,1.0,1.0,1.0,1.0,1.0
5fbb98d3-9c4c-41f7-9ed5-5e99aa7ee25a.png,1,1.0,1.0,1.0,1.0,1.0
1b22550f-7ae7-4edc-9784-15d4c9c3e626.png,4,3.0,3.0,3.0,3.0,3.0
34bac453-69a9-42cf-a335-039b4ee66d55.png,4,2.0,1.0,1.0,1.0,1.0
15c8c149-d5fb-44ce-a198-812e799ca9f8.png,3,3.0,3.0,3.0,3.0,3.0
8123c47d-9d89-4453-a3f1-53e6609867f7.png,2,1.0,3.0,4.0,1.0,1.0
3444445a-ac0d-42f7-8879-de51cacdf240.png,2,2.0,2.0,2.0,2.0,2.0
1d3925bb-c3f9-4ced-9218-4a31b14ff89b.png,1,1.0,1.0,1.0,1.0,1.0
aac9fb52-3532-4796-acdc-01b8e8f0249e.png,4,4.0,4.0,4.0,4.0,4.0
15fb74c5-c0ce-4629-b34d-5872b0c46167.png,3,3.0,3.0,1.0,3.0,3.0
e13564ba-a705-42c3-b328-afad693168c0.png,4,4.0,4.0,4.0,4.0,4.0
d539766d-27ce-4678-a07d-e60da34bb1d7.png,4,4.0,4.0,4.0,4.0,4.0
a3822e23-fb70-45c5-91d6-a62d4e7fe5d3.png,1,1.0,1.0,1.0,1.0,1.0
50718ec4-3272-45f1-b8f9-0b2e6a189e74.png,4,5.0,4.0,5.0,4.0,4.0
40473c76-d323-48b7-ac64-bf555befccf8.png,5,4.0,4.0,5.0,4.0,4.0
78e0a9ec-6b6c-4e7d-8963-cde88a105959.png,4,4.0,3.0,3.0,4.0,3.0
c621bf34-a679-4057-9be9-6223d71415f8.png,5,5.0,5.0,5.0,5.0,5.0
44333377-1eda-4def-9e4e-80db000bcb56.png,2,2.0,2.0,2.0,2.0,2.0
4f12eb45-874e-4eac-85f8-90b53e025432.png,2,2.0,2.0,2.0,2.0,2.0
1d057185-9717-4582-a872-b4d1bd8e103c.png,1,1.0,1.0,1.0,1.0,2.0
85fd2466-28c0-4332-bf41-672ae31c6d50.png,2,2.0,2.0,2.0,2.0,2.0
64d6ee0e-9d58-4019-9e3a-5ca15b15767b.png,1,2.0,1.0,1.0,1.0,1.0
dcb59251-d835-495b-922d-6dc15913920b.png,1,1.0,1.0,1.0,1.0,1.0
18435cb4-0ce7-4fc2-a1f1-ee57681c68c6.png,1,1.0,1.0,1.0,1.0,1.0
2fea98e2-ac0e-4c63-8088-a2d157ab8218.png,3,3.0,3.0,3.0,3.0,3.0
464f3f91-730d-47aa-8453-62acf3eeee4e.png,3,3.0,3.0,5.0,3.0,3.0
aed30057-6b51-44d0-a765-068321cd628b.png,3,3.0,3.0,3.0,3.0,3.0
6bdd5efb-53a4-4161-9651-4eb9ac9e481e.png,3,3.0,3.0,3.0,3.0,3.0
66fe8541-a632-4359-b328-1ff3621353b0.png,3,1.0,4.0,1.0,4.0,4.0
66e888dd-7125-4ed6-8c4f-10c6c52a9f68.png,5,3.0,3.0,4.0,4.0,4.0
20f71b97-b03a-424a-8b31-fb78b65742aa.png,3,3.0,3.0,3.0,3.0,3.0
890f14fd-fdc0-4780-9c09-732a85ef9d2c.png,2,2.0,2.0,2.0,2.0,2.0
5034b03f-f2c5-488d-8765-0f610d2f4fea.png,2,2.0,2.0,2.0,2.0,2.0
c48306f3-79d5-45bb-8dd2-fd3adbb273ed.png,4,5.0,4.0,2.0,5.0,5.0
1799ccf4-dc83-40f2-acb7-6a18b33d55db.png,4,4.0,5.0,4.0,4.0,4.0
b9e11795-e86f-4730-8fc1-5d1d474f13e1.png,1,1.0,1.0,1.0,1.0,1.0
05845ede-1162-41a9-96fe-3e43ad25f2f9.png,5,5.0,5.0,5.0,5.0,5.0
ae27301c-fb7a-4c1e-a689-c1c22f2bf8e2.png,2,2.0,2.0,2.0,2.0,2.0
b850b780-7b64-49b2-85e3-bc3ee51e4184.png,3,3.0,3.0,3.0,3.0,3.0
cc0abd9e-3548-4fb4-b033-d2b406edd7c3.png,2,2.0,2.0,3.0,2.0,2.0
9aecef58-9b2d-4481-a196-3f91460db9f7.png,2,2.0,2.0,2.0,2.0,2.0
11cde8a1-1935-444b-b808-6b696f748f00.png,1,1.0,1.0,1.0,1.0,1.0
593c49e7-626b-4995-a035-a9621d1a256a.png,1,1.0,1.0,1.0,1.0,1.0
a46ade0a-8e40-4e0d-850e-4a8ece720dd7.png,1,1.0,1.0,1.0,1.0,1.0
8e409366-5184-4541-8f18-60ca370e44eb.png,4,4.0,4.0,3.0,4.0,4.0
c735f6fd-a773-4f1e-aa1c-619b3167cf91.png,5,4.0,4.0,5.0,4.0,4.0
b8b49af2-66d2-4e59-9b25-8b422a0e6039.png,4,4.0,4.0,4.0,4.0,4.0
0bd53a29-3dab-4f80-9c3b-6fe0f074881c.png,4,4.0,4.0,4.0,4.0,4.0
6b2fe3d0-87ce-4072-b9d4-7628a762ea4f.png,5,5.0,5.0,5.0,5.0,5.0
3d5f41c1-be49-408e-bfde-7ef25e3426e6.png,3,3.0,3.0,3.0,3.0,3.0
c6082d4e-25b1-4037-8114-f787cf45336d.png,1,1.0,1.0,1.0,1.0,1.0
115f7009-bfa6-413d-84d3-4b72b3ec0d7f.png,1,1.0,1.0,1.0,1.0,1.0
38eee0a3-ff49-4ece-811d-ceb03c4da573.png,4,4.0,4.0,4.0,4.0,4.0
79a71862-a17e-4bff-a695-95fdaa48b7e6.png,3,4.0,3.0,3.0,3.0,4.0
2c43acf0-081a-4573-9586-5a63a2928521.png,1,1.0,1.0,1.0,1.0,1.0
47486a46-f066-4360-9489-db362497a4e8.png,3,3.0,3.0,3.0,3.0,3.0
21a75637-a088-4048-8e1a-9f8bfb8a7f96.png,4,4.0,4.0,3.0,3.0,4.0
e2d9a815-1c64-402e-87d6-0c6592fb28b1.png,5,4.0,4.0,4.0,4.0,4.0
84e08b10-7602-436e-9d1d-f67358d7c5d0.png,5,3.0,4.0,4.0,3.0,3.0
918f2e3a-be91-4249-9164-9191bee1f5e8.png,2,2.0,2.0,3.0,2.0,2.0
a654adaa-312b-40d1-b348-1326382988fa.png,5,5.0,5.0,5.0,5.0,5.0
d8fe1e25-b57b-4ac9-bea1-fbdc7d0235a5.png,4,4.0,4.0,4.0,4.0,4.0
a53de869-b175-420c-9172-2b0f05e88289.png,5,4.0,3.0,1.0,3.0,3.0
7831490f-d96d-48c3-a0c1-dac69e9834ca.png,5,5.0,5.0,5.0,5.0,5.0
9b8a4eef-2092-4fc7-a508-f60fee663781.png,5,5.0,5.0,5.0,5.0,5.0
fcbc6d69-df8e-4073-92fb-4c7f88252f4e.png,3,2.0,2.0,1.0,1.0,1.0
67ce66f4-8d4f-43ba-8306-443d26335fc3.png,5,5.0,5.0,1.0,4.0,4.0
b547cdc1-fc20-402a-8925-98dd819fed9a.png,4,3.0,3.0,3.0,3.0,3.0
3bde097c-1aa7-4385-9213-5dfc6fdc03de.png,5,5.0,5.0,5.0,5.0,5.0
01c36152-329c-4590-a8ca-98cde4441626.png,4,5.0,4.0,4.0,4.0,4.0
c80875e8-4cd2-484d-b57f-cb525911ed02.png,4,3.0,4.0,3.0,3.0,3.0
211dc746-f5c9-46e8-9bcf-4872113f8c9e.png,1,1.0,1.0,1.0,1.0,1.0
ef1cbf22-a3df-42ee-8b27-1e49fb62135b.png,1,1.0,1.0,1.0,1.0,1.0
137e4fec-fb33-4c3f-b7a4-9594c5547bbe.png,4,4.0,4.0,4.0,4.0,4.0
10c4b3a6-e138-423f-9135-02c1f120c998.png,5,5.0,5.0,5.0,5.0,5.0
87f25a4d-7c9a-4ec3-a646-5103f3712700.png,5,5.0,5.0,5.0,5.0,5.0
c105caf2-ce96-4a78-a86d-e426c27008a4.png,2,2.0,2.0,2.0,2.0,3.0
d70fbe5c-ff66-4c5d-8dd2-7f138defc170.png,1,1.0,1.0,1.0,1.0,1.0
f4dfc690-95fe-4cca-98dc-be8e19bf6e93.png,2,2.0,2.0,3.0,2.0,2.0
be62e015-201a-4c73-afaa-d40bca48fa17.png,4,1.0,1.0,1.0,1.0,1.0
cb161826-fbe2-4810-ba4a-b1c4a534e9f5.png,2,2.0,2.0,2.0,2.0,2.0
2203a391-bfc4-4b56-ac3c-c9f151141905.png,3,3.0,3.0,3.0,3.0,3.0
71a6aef5-6c0a-4894-8cd6-b4151a5c26d2.png,3,3.0,3.0,3.0,3.0,3.0
8afab5b6-0acb-4880-895b-53ae4a3f4f3d.png,1,1.0,1.0,1.0,1.0,1.0
aeb01442-988c-4689-93f7-f5c2bef4ed51.png,3,3.0,3.0,3.0,3.0,3.0
6f045e09-d1c7-4741-bf47-56e34b227793.png,2,2.0,2.0,1.0,2.0,2.0
fc001c03-25aa-4d29-8af4-8b607d9f40f3.png,5,5.0,5.0,5.0,5.0,5.0
e641c782-8be6-4b92-8224-b325c507a5d0.png,2,2.0,2.0,2.0,2.0,2.0
c973f253-2df1-4132-a53b-0223292855c0.png,3,3.0,3.0,3.0,3.0,3.0
f5c67e64-b090-4c76-9d68-0a78ab0a9f1f.png,1,1.0,1.0,1.0,1.0,1.0
1d590e7c-f914-4680-b001-3364b875d907.png,5,5.0,5.0,5.0,5.0,5.0
a55a06de-544c-48ea-9a80-cf15f8c547a4.png,3,5.0,5.0,1.0,2.0,3.0
9930125d-44a1-4d2b-92f6-ff3742dad57e.png,3,2.0,2.0,2.0,1.0,4.0
7c2f9a1d-c79e-4895-b24a-dbc583c8a112.png,5,5.0,5.0,5.0,5.0,5.0
d14ebd02-b5a6-4fee-9bfc-a6a86cc5b5c9.png,4,3.0,4.0,5.0,3.0,2.0
22a726fd-3c04-47ae-8cbd-e800f04e4a72.png,5,5.0,5.0,5.0,5.0,5.0
0ac8493e-f3f2-43d1-8209-9e9dc9ed484d.png,4,2.0,1.0,1.0,2.0,2.0
f13c385d-b54e-458b-b57b-713369d45e1c.png,2,2.0,2.0,2.0,2.0,2.0
286bcf56-a7fb-411a-80c7-11028be8e003.png,4,1.0,1.0,1.0,1.0,1.0
9eaa2168-3265-4800-9c0a-4b267b96ed36.png,4,4.0,4.0,4.0,4.0,4.0
392b2537-86a0-477c-923b-deb3c0c62b70.png,4,4.0,4.0,4.0,4.0,4.0
9372e060-cbbe-4985-9009-4697d15d160c.png,2,2.0,2.0,2.0,2.0,2.0
5c58c4e1-e74e-482b-9078-5d6aef39e8da.png,4,4.0,4.0,4.0,4.0,4.0
ac1477ce-ab87-45e2-81fc-8bf903364f5c.png,3,3.0,2.0,2.0,2.0,2.0
b8fa5aec-2415-41c8-b278-17543d7843c2.png,1,1.0,1.0,1.0,1.0,1.0
32b60642-cebe-4fa1-b164-0187d997c84c.png,2,2.0,2.0,2.0,2.0,2.0
7b8e7c40-55e5-4654-a6f2-9d1d684e23fc.png,4,4.0,4.0,4.0,4.0,4.0
318e12d9-bc4b-4725-bd78-ec5ec4d0bd37.png,3,3.0,3.0,3.0,3.0,3.0
f1fb0b35-b6b8-413f-8f56-4cf6323b3840.png,2,2.0,2.0,2.0,2.0,2.0
df287e58-ec31-467c-b8b7-1846b5bccf20.png,3,3.0,3.0,3.0,3.0,3.0
1bb43071-1f8b-4ade-afc1-fbbb359eeb8a.png,1,1.0,1.0,1.0,1.0,1.0
0a451bc7-db93-4a8d-bdd9-aa02d8402e0c.png,1,1.0,1.0,1.0,1.0,1.0
ab517414-a526-4a98-ae7d-b2522cebd2be.png,1,1.0,1.0,1.0,1.0,1.0
9ed524bc-8a97-4b2e-a1ac-ea5ade5994db.png,4,4.0,4.0,4.0,4.0,4.0
1e861842-a800-4452-b2d6-3e90780dd39f.png,1,4.0,1.0,2.0,2.0,1.0
26e93ce3-eaa7-4c3c-bd31-91334379eedb.png,2,2.0,2.0,2.0,2.0,2.0
409d31b0-9348-4a23-8372-3f417b097594.png,5,4.0,4.0,4.0,4.0,4.0
742f837d-b774-4ca1-8c6e-7ac6a945962f.png,4,1.0,1.0,1.0,1.0,1.0
57d0ffb3-d970-40d1-a87d-2c5b0d77b8d3.png,1,1.0,1.0,1.0,1.0,1.0
a35c4899-395f-48fa-9c70-52b619dd6d37.png,4,2.0,2.0,2.0,2.0,2.0
4deacea9-af72-481a-925a-ebde013f5780.png,3,4.0,3.0,4.0,4.0,4.0
7280217e-3252-48f0-8455-730db8c98f46.png,2,2.0,2.0,2.0,2.0,2.0
df2732e3-4b2d-4953-b365-c863625642de.png,2,2.0,2.0,2.0,2.0,2.0
57c8a02c-b58b-42df-a408-e7dd360d2191.png,5,5.0,5.0,5.0,5.0,5.0
5d74c3d5-244b-4f4e-aa17-2be182e298aa.png,3,2.0,2.0,3.0,2.0,2.0
bc698186-0252-429d-b8ab-b3c5a3c146dd.png,3,3.0,3.0,3.0,3.0,3.0
4b994d70-3ef2-4ce9-bff3-74423b5f5f42.png,5,5.0,4.0,4.0,4.0,5.0
f1c34d29-ea31-4ca5-af94-73ef29848bc6.png,1,2.0,1.0,1.0,1.0,1.0
205ab5e5-4947-4f5f-9dff-bdace041a765.png,1,2.0,2.0,2.0,2.0,2.0
4ab053b9-ed0d-4fbd-b59c-9c534b81e0b2.png,2,1.0,1.0,1.0,1.0,1.0
1c43b017-261d-4adc-9f14-dfa29c14d267.png,1,1.0,1.0,1.0,1.0,1.0
8e40cdb6-f1f1-45dc-9d82-e1c1d19f52cc.png,2,2.0,2.0,2.0,2.0,2.0
2b1d2afc-d2ba-4ea8-9a08-4216bfde90a3.png,4,4.0,4.0,4.0,4.0,4.0
65a39130-327a-4645-b50b-bb96094096a2.png,1,1.0,1.0,1.0,1.0,1.0
87de1810-7d0a-48a3-b958-8a82bf6f39f2.png,3,3.0,3.0,3.0,3.0,3.0
9de4d20b-de5a-4922-a0a5-08c19c2ac0ec.png,2,2.0,2.0,2.0,2.0,2.0
89d4bfa7-dd61-4a3d-b9c2-7e07ebfd21af.png,3,3.0,3.0,4.0,4.0,3.0
9f20a68f-0538-4353-af47-e71fa8422775.png,1,1.0,1.0,1.0,1.0,2.0
e5a757d4-bad5-4ec4-bf27-1f6f913a81e1.png,5,1.0,1.0,1.0,1.0,1.0
f5847466-a58b-422c-849b-afc1c4ade996.png,2,2.0,2.0,2.0,2.0,2.0
e06caae2-ae47-4e17-86dd-505a23f32800.png,3,3.0,3.0,4.0,4.0,4.0
3d5849ba-bda1-4b58-8d35-0452984333c6.png,4,4.0,4.0,4.0,4.0,4.0
01ff7568-15fe-461e-9663-1f9f26599ad8.png,4,2.0,2.0,2.0,2.0,2.0
3517fa82-92b4-45ec-afcf-9a3a291fdfee.png,3,3.0,3.0,3.0,3.0,3.0
fe3f74f8-0455-4570-b054-1fa98ec55260.png,4,3.0,3.0,4.0,3.0,3.0
a6eaaf2b-4a63-400c-959e-355aacbfa7e9.png,5,5.0,4.0,5.0,5.0,5.0
f0d26280-7ec7-4087-9d46-fade23b7d90a.png,5,5.0,5.0,5.0,5.0,5.0
4c70d80a-828b-4b8a-98e0-813be8ce4b5f.png,4,4.0,4.0,4.0,4.0,4.0
c028dff6-1c84-40cf-a018-32c8bc1dbb0d.png,1,1.0,1.0,1.0,1.0,1.0
469c4c4a-2e7f-4366-bd62-866ab62962b3.png,2,2.0,2.0,2.0,2.0,2.0
a026a47f-8397-410b-ab07-f28c0d0e45ac.png,4,4.0,4.0,4.0,5.0,4.0
5bca0c3d-4cbb-4d14-8c83-857d6e0275d2.png,2,2.0,2.0,2.0,2.0,2.0
6302719d-651a-4627-a5c8-dc15742ec423.png,2,2.0,2.0,2.0,2.0,2.0
f9938728-ec23-454f-9d22-a93cea57bf56.png,2,2.0,2.0,2.0,2.0,2.0
7df7900e-2eb6-42bc-b13c-f694418f23a4.png,1,1.0,1.0,1.0,1.0,1.0
6474ef4b-9d2c-4cbd-8186-36bbd32e9a98.png,5,5.0,5.0,5.0,5.0,5.0
2d91ae29-abc8-48bb-95f5-75746e07ad73.png,4,4.0,4.0,4.0,4.0,4.0
bdd588c2-1f8f-4c35-b37e-3dcef4d6a9ef.png,1,2.0,1.0,1.0,1.0,1.0
c6c6ac7c-2130-436f-b4f5-4b741576e42f.png,1,1.0,1.0,1.0,1.0,1.0
bbc1e651-1718-4bac-afc9-f331bd866a24.png,2,3.0,3.0,3.0,3.0,5.0
73f270b9-f325-48eb-bd3d-b16d72380f41.png,4,4.0,4.0,3.0,4.0,4.0
9e65f118-9b49-4d52-ad68-17d3c394a46b.png,4,3.0,4.0,4.0,4.0,4.0
85d81542-88c8-454c-8b03-6c13e4a97440.png,4,5.0,5.0,5.0,5.0,5.0
049bca2d-04a4-4da1-9783-df46ed1b4c01.png,1,1.0,1.0,1.0,1.0,1.0
489f4d11-0703-4ece-bb40-0c677370c313.png,1,1.0,1.0,1.0,1.0,1.0
490b10cc-af74-4245-ac02-e66e79ad089f.png,5,4.0,2.0,2.0,3.0,3.0
817b6577-32f3-4ced-817b-ee6f08ba1909.png,3,3.0,3.0,3.0,3.0,2.0
63ea9742-c97d-455e-8d21-00979ca508de.png,3,3.0,3.0,3.0,3.0,3.0
07d66b90-f30f-4a31-87c4-2dea23f3532c.png,2,2.0,2.0,2.0,2.0,2.0
1632ffc3-02d6-4814-8dec-014c7dc4f30a.png,1,1.0,1.0,1.0,1.0,1.0
4b0cf264-a97e-4b77-bf70-acbc5c34cc5d.png,4,5.0,5.0,5.0,5.0,5.0
00678f3c-0e91-4b1b-b7f0-2e5a53932381.png,2,2.0,2.0,2.0,2.0,2.0
65515efe-3c38-48e7-9567-9892df55861d.png,1,1.0,1.0,1.0,1.0,1.0
8568caea-4b5b-4aca-b67c-049b94ffee40.png,4,4.0,4.0,4.0,4.0,4.0
db8d67e5-405a-423d-bb38-45d642aef3f2.png,1,1.0,1.0,1.0,1.0,1.0
9319bedc-2f8a-4087-a605-9e9a1600754d.png,5,5.0,5.0,5.0,5.0,5.0
6b71ea7c-2e4b-4529-80cd-a5eb779d1b84.png,5,3.0,3.0,3.0,3.0,3.0
14276e04-3141-4ab7-94ea-62234554244c.png,2,2.0,2.0,2.0,2.0,2.0
118a7b1d-8382-415d-8a70-9776cef3fb3f.png,2,2.0,2.0,3.0,2.0,2.0
f20ac723-f1cb-4caa-bb2b-7c3fcc2d8c94.png,3,3.0,3.0,3.0,3.0,3.0
922a38a5-3828-45cc-ad34-175b05c261c2.png,4,4.0,4.0,4.0,4.0,4.0
265ef62d-e974-498f-b356-6093a639dbdf.png,4,4.0,4.0,4.0,4.0,4.0
0516d85f-4344-4841-89e3-8e7f18f78aa1.png,3,3.0,3.0,3.0,3.0,3.0
c8f03f52-7617-4b46-a72b-c157b7bc1fb8.png,1,1.0,1.0,1.0,1.0,1.0
311ab32f-228e-43dd-a606-2f582a4c83e5.png,3,3.0,3.0,3.0,3.0,3.0
7943268e-bfa2-4b7b-b2b5-6d7fa87be021.png,1,1.0,1.0,1.0,1.0,1.0
dc19e4b3-107b-4f90-9dea-c1e04fc0a0fa.png,4,4.0,4.0,3.0,4.0,4.0
bdda9086-9410-4187-9669-3ea4d96a8e55.png,5,4.0,4.0,4.0,4.0,4.0
0293007d-4e13-4fc1-bfeb-8cd7fea44440.png,4,1.0,1.0,1.0,1.0,1.0
78a19f51-f1db-4e2d-8321-c62649239c1c.png,5,4.0,1.0,1.0,5.0,5.0
de852945-a54d-4776-b8d0-b5ea407d9c37.png,4,4.0,4.0,5.0,5.0,5.0
ae39d99c-eada-42c8-bd17-1f97fa963a3b.png,4,5.0,4.0,4.0,5.0,4.0
c8f78802-dd25-4d59-a392-d09db4f5874c.png,2,2.0,2.0,2.0,2.0,2.0
809a45d3-4bd0-4f7b-aee5-92cd5ff34b2c.png,3,3.0,4.0,4.0,3.0,3.0
2fd3894f-433d-46f0-9410-ebb3574ca266.png,1,1.0,1.0,1.0,1.0,1.0
4f6053ee-5f5d-434d-ba69-d05c64016aa3.png,1,1.0,1.0,1.0,1.0,1.0
001faa94-f7d8-4e36-963d-009de151d07a.png,1,1.0,1.0,1.0,1.0,1.0
3cfc4a82-8a41-439b-b5ff-89ea2f588971.png,4,3.0,3.0,3.0,3.0,3.0
935a0279-04b5-427a-8e36-88e1e8936bb0.png,1,1.0,1.0,1.0,1.0,1.0
a299a71f-4cb5-4de1-8b51-86546e773dd4.png,3,3.0,3.0,3.0,3.0,3.0
20d018c0-0614-4d92-93ba-b03aff8fb84b.png,4,4.0,2.0,1.0,2.0,2.0
faeb1a1a-529d-47aa-bdbc-ddc0410186ae.png,5,5.0,5.0,5.0,5.0,5.0
4bb34285-0cc4-4dfe-ba1c-d9c078088dbd.png,2,2.0,1.0,1.0,1.0,4.0
f9442b28-83c2-4203-bfd8-738f6c195324.png,5,3.0,4.0,4.0,3.0,3.0
ff18d825-2cc8-4dde-a42b-799b4c8fdc00.png,2,2.0,2.0,1.0,2.0,2.0
951dfc75-031d-4165-8ba0-8a54f81dd324.png,2,2.0,2.0,2.0,2.0,2.0
d0297c40-333e-40a5-83ae-38333bcd137b.png,3,3.0,3.0,3.0,3.0,3.0
69440904-4713-46c5-81dc-225730ae776b.png,2,1.0,1.0,1.0,1.0,1.0
ff1ba4c6-adac-4a46-b175-0f9980c25244.png,2,2.0,2.0,2.0,2.0,2.0
e9849161-eb81-4f05-8f68-99bc57d66955.png,2,2.0,3.0,4.0,4.0,4.0
da2d9c76-8576-4ad5-a4f1-3f66a20e205f.png,3,3.0,3.0,3.0,3.0,3.0
1fb11a06-a73c-4f99-b7da-4b2a9ba00dda.png,5,5.0,5.0,5.0,5.0,5.0
578f33f7-4a85-4548-9c54-d98e023759a4.png,1,1.0,2.0,1.0,1.0,1.0
bbfdccb3-5410-433a-9173-e1fd217f2839.png,2,2.0,2.0,2.0,2.0,2.0
09b50310-cd5d-4ef1-be3e-5586616280c5.png,1,1.0,1.0,1.0,1.0,1.0
e1db3deb-8cc8-4e24-a0bf-9758d9d879c4.png,1,1.0,1.0,1.0,1.0,1.0
731e188b-0156-450f-b1a3-51310bc1bb0f.png,2,1.0,1.0,1.0,1.0,1.0
0edb96e8-b376-4bef-83dc-cc2403625d28.png,2,2.0,2.0,2.0,2.0,2.0
8507d6b9-da5d-48b1-be71-6e1776232ef7.png,1,1.0,1.0,1.0,1.0,1.0
019f14b0-6a67-40af-9618-6b20f1fcb2d7.png,5,4.0,2.0,4.0,2.0,2.0
6163ce15-1ad7-4f0a-a72f-939ca0f3a99b.png,3,3.0,3.0,3.0,3.0,3.0
